Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
10/07/2022,20,5,Race to the Bottom,Good,6,,20,5,Alejo,ST,,,,20,5,N1,KK,Courtier Pick,Spy,,,20,5,1,KK,Tanfana,4,TRUE,TRUE,,20,5,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,20,5,Tanfana,Vortox,,FALSE,,20,5,N1,Lyphoon,Drunked,,,,,,,,,,,,,20,5,1,Jordan,TRUE,TRUE,FALSE
,,,,,,,20,5,Lycan,Slayer,,FALSE,,20,5,N1,Jordan,Empath Number,1,,,,,,,,,,,,20,5,1,Weaver,TRUE,TRUE,FALSE
,,,,,,,20,5,Jordan,Empath,,FALSE,,20,5,N1,Weaver,Dreamer Check,KK|Mayor|Spy,,,,,,,,,,,,20,5,1,Lyphoon,FALSE,TRUE,FALSE
,,,,,,,20,5,Weaver,Dreamer,,FALSE,,20,5,D1,Lycan,Slayer Shot,Lyphoon,Miss,,,,,,,,,,,20,5,1,KK,TRUE,FALSE,FALSE
,,,,,,,20,5,Lyphoon,Spy,,FALSE,,20,5,D1,Lyphoon,Doomsay,,,,,,,,,,,,,20,5,1,Tanfana,FALSE,FALSE,FALSE
,,,,,,,20,5,KK,Courtier,,FALSE,,20,5,D1,Lyphoon,Killed,,Doomsay,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20,5,D1,Weaver,Doomsay,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20,5,D1,Jordan,Killed,,Doomsay,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20,5,D1,Lycan,Doomsay,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20,5,D1,Weaver,Killed,,Doomsay,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20,5,D1,KK,Nomination,Tanfana,V1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20,5,D1,Tanfana,Executed,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20,5,D1,,Game End,,Demon Executed,,,,,,,,,,,,,,,,,
