Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
15/05/2022,12,3,Miss Information,Evil,9,,12,3,Alejo,ST,,,,12,3,N1,Jordan,Demon Information,Standard,,,12,3,1,Electra,Electra,5,TRUE,TRUE,,12,3,1,Sam,TRUE,FALSE,FALSE
,,,,,,,12,3,Tanfana,Empath,,FALSE,,12,3,N1,Sam,Minion Information,Standard,,,12,3,2,Dice,Dice,8,TRUE,TRUE,,12,3,1,Dice,FALSE,FALSE,FALSE
,,,,,,,12,3,Jordan,Vortox,,FALSE,,12,3,N1,Sam,Snitch Bluffs,Noble|General|Sage,,,12,3,3,Jordan,Tanfana,4,TRUE,TRUE,,12,3,1,Jon,TRUE,FALSE,FALSE
,,,,,,,12,3,Lycan,Monk,,FALSE,,12,3,N1,Dice,Barista Ability,Electra,1,,12,3,4,Jon,Jordan,1,FALSE,FALSE,,12,3,1,Piranha,TRUE,FALSE,FALSE
,,,,,,,12,3,Tim,Snitch,,FALSE,,12,3,N1,Tanfana,Empath Number,0,,,,,,,,,,,,12,3,1,Tanfana,FALSE,FALSE,FALSE
,,,,,,,12,3,Electra,Artist,,FALSE,,12,3,D1,Electra,Artist Question,"Is Tanfana, Jordan, Lycan or Tim the demon or lleech host?|Yes",,,,,,,,,,,,12,3,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,12,3,Sam,Pit-Hag,,FALSE,,12,3,D1,Piranha,Gossip,"The demon or Lleech host is one of Tanfana, Jordan, Lycan, Tim or Electra",,,,,,,,,,,,12,3,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,12,3,Dice,Barista,Evil,FALSE,,12,3,D1,Electra,Nomination,Electra,V1,,,,,,,,,,,12,3,1,Tim,FALSE,FALSE,FALSE
,,,,,,,12,3,Jon,Seamstress,,FALSE,,12,3,D1,Electra,Executed,,,,,,,,,,,,,12,3,1,Electra,FALSE,FALSE,FALSE
,,,,,,,12,3,Piranha,Gossip,,FALSE,,12,3,N2,Dice,Barista Ability,Sam,2,,,,,,,,,,,12,3,2,Jon,TRUE,FALSE,FALSE
,,,,,,,12,3,Bluff,General,,,,12,3,N2,Lycan,Monk Protect,Jordan,,,,,,,,,,,,12,3,2,Piranha,TRUE,TRUE,FALSE
,,,,,,,12,3,Bluff,Mathematician,,,,12,3,N2,Sam,Pit-Hag Pick,Piranha,Klutz,,,,,,,,,,,12,3,2,Tanfana,TRUE,FALSE,FALSE
,,,,,,,12,3,Bluff,Slayer,,,,12,3,N2,Sam,Pit-Hag Pick,Lycan,Moonchild,,,,,,,,,,,12,3,2,Jordan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,12,3,N2,Jordan,Demon Kill,Piranha,,,,,,,,,,,,12,3,2,Lycan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,12,3,N2,Tanfana,Empath Number,0,,,,,,,,,,,,12,3,2,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,12,3,N2,Jon,Seamstress Pick,Electra|Tanfana|No,,,,,,,,,,,,12,3,2,Electra,TRUE,TRUE,FALSE
,,,,,,,,,,,,,,12,3,D2,Piranha,Klutz Pick,Tim,,,,,,,,,,,,12,3,2,Sam,TRUE,FALSE,FALSE
