Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
12/06/2022,16,1,Full Moon Rising,Evil,14,,16,1,Alejo,ST,,,,16,1,N1,Dice,Inactive,,,,16,1,1,Weaver,Jordan,6,FALSE,FALSE,,16,1,1,Electra,TRUE,FALSE,FALSE
,,,,,,,16,1,Shaun,Undertaker,,FALSE,,16,1,N1,Lycan,Demon Information,Standard,,,16,1,2,Jordan,Weaver,5,FALSE,FALSE,,16,1,1,Tanfana,FALSE,FALSE,FALSE
,,,,,,,16,1,Lyra,Assassin,,FALSE,,16,1,N1,Jordan,Minion Information,Standard,,,16,1,3,Tim,Piranha,7,TRUE,FALSE,,16,1,1,Shaun,TRUE,FALSE,FALSE
,,,,,,,16,1,Tim,Balloonist,,FALSE,,16,1,N1,Weaver,Minion Information,Standard,,,16,1,4,Jon,Frosty,9,TRUE,TRUE,,16,1,1,Lyra,FALSE,FALSE,FALSE
,,,,,,,16,1,Lycan,Po,,FALSE,,16,1,N1,Lyra,Minion Information,Standard,,,16,1,5,Jordan,Electra,6,TRUE,TRUE,,16,1,1,Tim,FALSE,FALSE,FALSE
,,,,,,,16,1,Piranha,Fortune Teller,,TRUE,,16,1,N1,Weaver,Poisoner Pick,Permzilla,,,16,1,6,Electra,Jordan,5,FALSE,FALSE,,16,1,1,Lycan,FALSE,FALSE,FALSE
,,,,,,,16,1,Jon,Lycanthrope,,FALSE,,16,1,N1,Permzilla,Poisoned,,,,16,1,7,Tanfana,Lycan,3,FALSE,FALSE,,16,1,1,Piranha,FALSE,FALSE,FALSE
,,,,,,,16,1,Frosty,Drunk,Noble,FALSE,,16,1,N1,Jordan,Mezepheles Word,Crumpet,,,16,1,8,Tanfana,Tanfana,2,TRUE,FALSE,,16,1,1,Jon,TRUE,FALSE,FALSE
,,,,,,,16,1,Permzilla,Mathematician,,FALSE,,16,1,N1,Piranha,Fortune Teller Information,Jon|Lycan|Yes,,,16,1,9,Dice,Sam,4,TRUE,TRUE,,16,1,1,Frosty,TRUE,FALSE,FALSE
,,,,,,,16,1,Weaver,Poisoner,,FALSE,,16,1,N1,Frosty,Noble Information,Sam|Permzilla|Piranha,,,16,1,10,Jordan,Dice,2,FALSE,FALSE,,16,1,1,Permzilla,TRUE,FALSE,FALSE
,,,,,,,16,1,Sam,Fool,,FALSE,,16,1,N1,Tim,Balloonist Information,Frosty,,,16,1,11,Piranha,Jordan,2,FALSE,FALSE,,16,1,1,Weaver,FALSE,FALSE,FALSE
,,,,,,,16,1,Jordan,Mezepheles,,FALSE,,16,1,N1,Permzilla,Mathematician Number,1,,,16,1,12,Jordan,Tanfana,4,TRUE,FALSE,,16,1,1,Sam,TRUE,FALSE,FALSE
