Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
10/07/2022,20,3,Coffee Laced with Cyanide,Good,10,,20,3,Alejo,ST,,,,20,3,N1,Jordan,No Dashii Poison,Lyphoon|Tim,,,20,3,1,Jordan,Dice,8,TRUE,TRUE,,20,3,1,Tim,TRUE,FALSE,FALSE
,,,,,,,20,3,Lycan,Magician,,FALSE,,20,3,N1,KK,Minion Information,Jordan|Lycan,Magician,,20,3,2,Lyra,KK,5,TRUE,TRUE,,20,3,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,20,3,KK,Devil's Advocate,,FALSE,,20,3,N1,Jordan,Demon Information,KK|Lycan,Magician,,20,3,3,KK,Lycan,2,FALSE,FALSE,,20,3,1,Tanfana,TRUE,FALSE,FALSE
,,,,,,,20,3,Dice,Deviant,Good,FALSE,,20,3,N1,KK,DA Protection,Lycan,,,20,3,4,Jordan,Lyra,2,FALSE,FALSE,,20,3,1,Lyphoon,FALSE,FALSE,FALSE
,,,,,,,20,3,Tim,Monk,,FALSE,,20,3,N1,Lyra,Empath Number,0,,,20,3,5,Sam,Lyphoon,1,FALSE,FALSE,,20,3,1,Weaver,TRUE,FALSE,FALSE
,,,,,,,20,3,Jordan,No Dashii,,FALSE,,20,3,N1,Weaver,Noble Information,Sam|Dice|KK,,,20,3,6,Lyra,Dice,6,TRUE,TRUE,,20,3,1,Lyra,TRUE,FALSE,FALSE
,,,,,,,20,3,Tanfana,Barber,,FALSE,,20,3,D1,Jordan,Nomination,Dice,V1,,20,3,7,Tanfana,Jordan,5,TRUE,TRUE,,20,3,1,Sam,TRUE,FALSE,FALSE
,,,,,,,20,3,Lyphoon,Lycanthrope,,FALSE,,20,3,D1,Dice,Exiled,,Protected,,20,3,8,Lyra,Lycan,2,FALSE,FALSE,,20,3,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,20,3,Weaver,Noble,,FALSE,,20,3,D1,Lyra,Nomination,KK,V2,,20,3,9,Jordan,Lyra,2,FALSE,FALSE,,20,3,1,KK,FALSE,FALSE,FALSE
,,,,,,,20,3,Lyra,Empath,,FALSE,,20,3,D1,KK,Nomination,Lycan,V3,,20,3,10,Weaver,Weaver,2,FALSE,FALSE,,20,3,1,Dice,TRUE,FALSE,FALSE
,,,,,,,20,3,Sam,Damsel,Good,FALSE,,20,3,D1,Jordan,Nomination,Lyra,V4,,20,3,11,Lycan,Sam,4,FALSE,FALSE,,20,3,2,Dice,TRUE,FALSE,FALSE
,,,,,,,20,3,Bluff,Grandmother,,,,20,3,D1,KK,Executed,,,,,,,,,,,,,20,3,2,Tim,FALSE,FALSE,FALSE
,,,,,,,20,3,Bluff,Fortune Teller,,,,20,3,D1,Sam,Nomination,Lyphoon,V5,,,,,,,,,,,20,3,2,Jordan,TRUE,FALSE,FALSE
,,,,,,,20,3,Bluff,Huntsman,,,,20,3,N2,Tim,Monk Protect,Lyra,,,,,,,,,,,,20,3,2,Tanfana,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,N2,Lyphoon,Lycanthrope Pick,Lyra,,,,,,,,,,,,20,3,2,Lyphoon,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,N2,Jordan,Demon Kill,Tim,,,,,,,,,,,,20,3,2,Weaver,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,N2,Lyra,Empath Number,0,,,,,,,,,,,,20,3,2,Lyra,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Lyra,Nomination,Dice,V6,,,,,,,,,,,20,3,2,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Dice,Exiled,,Protected,,,,,,,,,,,20,3,2,Lycan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Tanfana,Nomination,Jordan,V7,,,,,,,,,,,20,3,2,KK,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Lyra,Nomination,Lycan,V8,,,,,,,,,,,20,3,3,KK,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Jordan,Nomination,Lyra,V9,,,,,,,,,,,20,3,3,Dice,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Weaver,Nomination,Weaver,V10,,,,,,,,,,,20,3,3,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Lycan,Nomination,Sam,V11,,,,,,,,,,,20,3,3,Jordan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,Jordan,Executed,,,,,,,,,,,,,20,3,3,Tanfana,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,20,3,D2,,Game End,,Demon Executed,,,,,,,,,,,20,3,3,Lyphoon,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,3,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,3,Lyra,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,3,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,3,Lycan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,4,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,4,Lycan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,4,KK,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,4,Dice,FALSE,FALSE,FALSE
