Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
26/06/2022,18,2,(Un)Wise Decisions,Good,13,,18,2,Alejo,ST,,,,18,2,N1,Frosty,Minion Information,Standard,,,18,2,1,Sam,Tim,2,FALSE,FALSE,,18,2,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,18,2,Stephen,Al-Hadikhia,,FALSE,,18,2,N1,Tanfana,Minion Information,Standard,,,18,2,2,Lycan,Sam,2,FALSE,FALSE,,18,2,1,Permzilla,FALSE,FALSE,FALSE
,,,,,,,18,2,Lyra,Ravenkeeper,,FALSE,,18,2,N1,Lycan,Minion Information,Standard,,,18,2,3,Jordan,Frosty,4,FALSE,FALSE,,18,2,1,Sam,FALSE,FALSE,FALSE
,,,,,,,18,2,Frosty,Witch,,FALSE,,18,2,N1,Stephen,Demon Information,Standard,,,18,2,4,Tim,Lyra,3,FALSE,FALSE,,18,2,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,18,2,Tanfana,Boomdandy,,FALSE,,18,2,N1,Frosty,Witch Pick,Jordan,,,18,2,5,Lyra,Lycan,7,TRUE,TRUE,,18,2,1,Billy,FALSE,FALSE,FALSE
,,,,,,,18,2,Lyphoon,Undertaker,,FALSE,,18,2,N1,Billy,Pixie Information,Undertaker,,,18,2,6,Weaver,Jordan,2,FALSE,FALSE,,18,2,1,Stephen,FALSE,FALSE,FALSE
,,,,,,,18,2,Weaver,Bounty Hunter,,FALSE,,18,2,N1,Sam,Empath Number,0,,,18,2,7,Sam,Frosty,5,TRUE,TRUE,,18,2,1,Lyra,FALSE,FALSE,FALSE
,,,,,,,18,2,Dice,Choirboy,,TRUE,,18,2,N1,Permzilla,Amnesiac Ability,Each night choose a character. You learn whether it is in play or a demon bluff,,,18,2,8,Frosty,Tanfana,2,FALSE,FALSE,,18,2,1,Frosty,FALSE,FALSE,FALSE
,,,,,,,18,2,Tim,Seamstress,,FALSE,,18,2,N1,Permzilla,Amnesiac Action - Select 1 character with response,Amnesiac|Yes,,,18,2,9,Tim,Sam,1,FALSE,FALSE,,18,2,1,Tanfana,FALSE,FALSE,FALSE
,,,,,,,18,2,Lycan,Assassin,,FALSE,,18,2,N1,Weaver,Bounty Hunter Information,Lycan,,,18,2,10,Tim,Tanfana,5,TRUE,TRUE,,18,2,1,Lyphoon,FALSE,FALSE,FALSE
,,,,,,,18,2,Permzilla,Amnesiac,,FALSE,,18,2,N1,Tim,Seamstress Pick,Lyra|Frosty|No,,,,,,,,,,,,18,2,1,Weaver,FALSE,FALSE,FALSE
,,,,,,,18,2,Sam,Empath,,FALSE,,18,2,D1,Sam,Nomination,Tim,V1,,,,,,,,,,,18,2,1,Dice,FALSE,FALSE,FALSE
,,,,,,,18,2,Jordan,King,,FALSE,,18,2,D1,Permzilla,Amnesiac Question,Is my ability something to do with the character I choose being in play?,Hot,,,,,,,,,,,18,2,1,Tim,FALSE,FALSE,FALSE
,,,,,,,18,2,Billy,Pixie,,FALSE,,18,2,D1,Lycan,Nomination,Sam,V2,,,,,,,,,,,18,2,2,Jordan,TRUE,FALSE,FALSE
,,,,,,,18,2,Bluff,Fortune Teller,,,,18,2,D1,Jordan,Nomination,Frosty,V3,,,,,,,,,,,18,2,2,Billy,FALSE,FALSE,FALSE
,,,,,,,18,2,Bluff,Slayer,,,,18,2,D1,Frosty,Witch Kill,Jordan,,,,,,,,,,,,18,2,2,Stephen,FALSE,FALSE,FALSE
,,,,,,,18,2,Bluff,Savant,,,,18,2,D1,Tim,Nomination,Lyra,V4,,,,,,,,,,,18,2,2,Lyra,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D1,Lyra,Nomination,Lycan,V5,,,,,,,,,,,18,2,2,Frosty,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D1,Weaver,Nomination,Jordan,V6,,,,,,,,,,,18,2,2,Tanfana,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D1,Lycan,Executed,,,,,,,,,,,,,18,2,2,Lyphoon,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Stephen,Al-Hadikhia Selection,Lyra,,,,,,,,,,,,18,2,2,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Stephen,Al-Hadikhia Selection,Lyphoon,,,,,,,,,,,,18,2,2,Dice,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Stephen,Al-Hadikhia Selection,Sam,,,,,,,,,,,,18,2,2,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Lyra,Al-Hadikhia Decision,Die,,,,,,,,,,,,18,2,2,Lycan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Lyphoon,Al-Hadikhia Decision,Live,,,,,,,,,,,,18,2,2,Permzilla,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Sam,Al-Hadikhia Decision,Live,,,,,,,,,,,,18,2,2,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Stephen,Demon Kill,Lyra,,,,,,,,,,,,18,2,3,Tanfana,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Lyra,Ravenkeeper Information,Dice|Choirboy,,,,,,,,,,,,18,2,3,Lyphoon,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Sam,Empath Number,0,,,,,,,,,,,,18,2,3,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Lyphoon,Undertaker Information,Assassin,,,,,,,,,,,,18,2,3,Dice,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Weaver,Bounty Hunter Information,Tanfana,,,,,,,,,,,,18,2,3,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N2,Permzilla,Amnesiac Action - Select 1 character with response,Empath|Yes,,,,,,,,,,,,18,2,3,Lycan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D2,Permzilla,Amnesiac Question,Is my ability something to do with where the character I choose is sitting on the grim?,,,,,,,,,,,,18,2,3,Permzilla,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D2,Sam,Nomination,Frosty,V7,,,,,,,,,,,18,2,3,Sam,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D2,Frosty,Nomination,Tanfana,V8,,,,,,,,,,,18,2,3,Jordan,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,18,2,D2,Tim,Nomination,Sam,V9,,,,,,,,,,,18,2,3,Billy,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D2,Frosty,Executed,,,,,,,,,,,,,18,2,3,Stephen,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Stephen,Al-Hadikhia Selection,Lyphoon,,,,,,,,,,,,18,2,3,Lyra,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Stephen,Al-Hadikhia Selection,Permzilla,,,,,,,,,,,,18,2,3,Frosty,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Stephen,Al-Hadikhia Selection,Weaver,,,,,,,,,,,,18,2,4,Frosty,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Lyphoon,Al-Hadikhia Decision,Live,,,,,,,,,,,,18,2,4,Tanfana,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Permzilla,Al-Hadikhia Decision,Live,,,,,,,,,,,,18,2,4,Lyphoon,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Weaver,Al-Hadikhia Decision,Live,,,,,,,,,,,,18,2,4,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Stephen,Demon Kill,Lyphoon,,,,,,,,,,,,18,2,4,Dice,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Stephen,Demon Kill,Permzilla,,,,,,,,,,,,18,2,4,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Stephen,Demon Kill,Weaver,,,,,,,,,,,,18,2,4,Lycan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Billy,Pixie Ability,Undertaker,,,,,,,,,,,,18,2,4,Permzilla,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Billy,Undertaker Information,Witch,,,,,,,,,,,,18,2,4,Sam,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,N3,Sam,Empath Number,0,,,,,,,,,,,,18,2,4,Jordan,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,18,2,D3,Tim,Nomination,Tanfana,V10,,,,,,,,,,,18,2,4,Billy,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D3,Tanfana,Executed,,,,,,,,,,,,,18,2,4,Stephen,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,18,2,D3,Tanfana,Boomdandy Slaughter,Billy,,,,,,,,,,,,18,2,4,Lyra,FALSE,FALSE,FALSE
