Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
27/02/2022,2,2,Trouble Brewing,Good,7,,2,2,Alejo,ST,,,,2,2,N1,Jon,Role Information,0,,,2,2,1,Jon,Jon,7,TRUE,TRUE,,2,2,1,Tim,TRUE,FALSE,FALSE
,,,,,,,2,2,Piranha,Mayor,,FALSE,,2,2,N1,Lycan,Role Information,1,,,2,2,2,Tim,Tim,3,FALSE,FALSE,,2,2,1,Sam,TRUE,FALSE,FALSE
,,,,,,,2,2,Jon,Librarian,,FALSE,,2,2,D1,Jon,Nomination,Jon,V1,,2,2,3,Lycan,Tim,3,TRUE,TRUE,,2,2,1,Piranha,TRUE,FALSE,FALSE
,,,,,,,2,2,Lycan,Empath,,FALSE,,2,2,D1,Tim,Nomination,Tim,V2,,2,2,4,Tim,Weaver,0,FALSE,FALSE,,2,2,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,2,2,Tim,Scarlet Woman,,FALSE,,2,2,D1,Jon,Executed,,,,,,,,,,,,,2,2,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,2,2,Weaver,Virgin,,FALSE,,2,2,N2,Sam,Demon Kill,Jon,Double Tap,,,,,,,,,,,2,2,1,Weaver,TRUE,FALSE,FALSE
,,,,,,,2,2,Sam,Imp,,FALSE,,2,2,N2,Lycan,Role Information,1,,,,,,,,,,,,2,2,1,Jon,TRUE,FALSE,FALSE
,,,,,,,2,2,Jordan,Slayer,,FALSE,,2,2,D2,Lycan,Nomination,Tim,V3,,,,,,,,,,,2,2,2,Sam,TRUE,FALSE,FALSE
,,,,,,,2,2,Bluff,Investigator,,,,2,2,D2,Tim,Nomination,Weaver,V4,,,,,,,,,,,2,2,2,Piranha,TRUE,FALSE,FALSE
,,,,,,,2,2,Bluff,Undertaker,,,,2,2,D2,Tim,Executed,,,,,,,,,,,,,2,2,2,Jordan,FALSE,FALSE,FALSE
,,,,,,,2,2,Bluff,Fortune Teller,,,,2,2,N3,Sam,Demon Kill,Lycan,,,,,,,,,,,,2,2,2,Lycan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,2,2,D3,Jordan,Slayer Shot,Sam,,,,,,,,,,,,2,2,2,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,2,2,D3,Sam,Killed,,Slayer Kill,,,,,,,,,,,2,2,2,Jon,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,2,2,D3,,Game End,,Slayer Kill,,,,,,,,,,,2,2,2,Tim,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,Sam,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,Piranha,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,Jordan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,Lycan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,Jon,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Jon,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Piranha,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Jordan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Lycan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,Weaver,FALSE,FALSE,FALSE
