Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
13/03/2022,4,2,Sects and Violets,Good,11,,4,2,Alejo,ST,,,,4,2,N1,Lycan,Philosopher Switch,Snake Charmer,,,4,2,1,Tim,Frosty,7,TRUE,TRUE,,4,2,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,4,2,Lyra,ST,,,,4,2,N1,Amy,Philosopher Drunk,,,,4,2,2,Lycan,Charli,5,TRUE,FALSE,,4,2,1,Charli,FALSE,FALSE,FALSE
,,,,,,,4,2,Lycan,Philosopher,,FALSE,,4,2,N1,Lycan,Snake Charmer Pick,Weaver,,,4,2,3,Amy,Weaver,7,TRUE,TRUE,,4,2,1,Piranha,FALSE,FALSE,FALSE
,,,,,,,4,2,Amy,Snake Charmer,,FALSE,,4,2,N1,Amy,Snake Charmer Pick,Tim,,,4,2,4,Amy,Jordan,3,TRUE,TRUE,,4,2,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,4,2,Tim,Town Crier,,FALSE,,4,2,N1,Jordan,Cerenovus Madness,Charli|Klutz,,,4,2,5,Jordan,Piranha,1,FALSE,FALSE,,4,2,1,Amy,TRUE,FALSE,FALSE
,,,,,,,4,2,Weaver,Barber,,FALSE,,4,2,N1,Dice,Dreamer Check,Sam|Sweetheart|Pit-Hag,,,4,2,6,Sam,Frosty,3,TRUE,TRUE,,4,2,1,Tim,FALSE,FALSE,FALSE
,,,,,,,4,2,Jon,Vortox,,FALSE,,4,2,D1,Sam,Savant Info,A chef would get a 1|Sam was selected by the witch,,,4,2,7,Jon,Sam,4,TRUE,FALSE,,4,2,1,Weaver,FALSE,FALSE,FALSE
,,,,,,,4,2,Sam,Savant,,FALSE,,4,2,D1,Frosty,Artist Question,Is 2+2 four in this world?|No,,,4,2,8,Amy,Jon,5,TRUE,TRUE,,4,2,1,Jon,TRUE,FALSE,FALSE
,,,,,,,4,2,Dice,Dreamer,,FALSE,,4,2,D1,Tim,Nomination,Frosty,V1,,,,,,,,,,,4,2,1,Sam,TRUE,FALSE,FALSE
,,,,,,,4,2,Frosty,Artist,,FALSE,,4,2,D1,Frosty,Executed,,,,,,,,,,,,,4,2,1,Dice,TRUE,FALSE,FALSE
,,,,,,,4,2,Jordan,Cerenovus,,FALSE,,4,2,N2,Lycan,Snake Charmer Pick,Piranha,,,,,,,,,,,,4,2,1,Frosty,TRUE,FALSE,FALSE
,,,,,,,4,2,Charli,Seamstress,,FALSE,,4,2,N2,Amy,Snake Charmer Pick,Weaver,,,,,,,,,,,,4,2,2,Piranha,FALSE,FALSE,FALSE
,,,,,,,4,2,Piranha,Pit-Hag,,FALSE,,4,2,N2,Jordan,Cerenovus Madness,Charli|Klutz,,,,,,,,,,,,4,2,2,Lycan,TRUE,FALSE,FALSE
,,,,,,,4,2,Bluff,Clockmaker,,,,4,2,N2,Piranha,Pit-Hag Pick,Lycan,Klutz,,,,,,,,,,,4,2,2,Amy,FALSE,FALSE,FALSE
,,,,,,,4,2,Bluff,Flowergirl,,,,4,2,N2,Lycan,Role Change,Klutz,,,,,,,,,,,,4,2,2,Tim,FALSE,TRUE,FALSE
,,,,,,,4,2,Bluff,Oracle,,,,4,2,N2,Amy,Sobers up,,,,,,,,,,,,,4,2,2,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,N2,Jon,Demon Kill,Tim,,,,,,,,,,,,4,2,2,Jon,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,N2,Dice,Dreamer Check,Tim|Sage|Witch,,,,,,,,,,,,4,2,2,Sam,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,D2,Sam,Savant Info,There is exactly one dead evil player|All three evils player are on the right (Lycan through Dice),,,,,,,,,,,,4,2,2,Dice,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,D2,Lycan,Nomination,Charli,V2,,,,,,,,,,,4,2,2,Frosty,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,4,2,D2,Amy,Nomination,Weaver,V3,,,,,,,,,,,4,2,2,Jordan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,D2,Weaver,Executed,,,,,,,,,,,,,4,2,2,Charli,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,N3,Jordan,Cerenovus Madness,Lycan|Mutant,,,,,,,,,,,,4,2,3,Jon,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,N3,Jon,Select Barber Swap,Weaver|Amy,,,,,,,,,,,,4,2,3,Sam,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,N3,Weaver,Role Change,Snake Charmer,,,,,,,,,,,,4,2,3,Dice,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,4,2,N3,Amy,Role Change,Barber,,,,,,,,,,,,4,2,3,Frosty,FALSE,TRUE,FALSE
