Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
08/05/2022,11,2,Coffee Laced with Cyanide,Good,9,,11,2,Navean,ST,,,,11,2,N1,Jordan,Minion Information,Standard,,,11,2,1,Permzilla,Lycan,3,FALSE,FALSE,,11,2,1,Dice,FALSE,FALSE,FALSE
,,,,,,,11,1,Dakota,ST,,,,11,2,N1,Jordan,Mezepheles Word,Flatwoods,,,11,2,2,Dice,Piranha,4,FALSE,FALSE,,11,2,1,Frosty,FALSE,FALSE,FALSE
,,,,,,,11,2,Frosty,Empath,,FALSE,,11,2,N1,Weaver,Demon Information,Standard,,,11,2,3,Piranha,Frosty,4,FALSE,FALSE,,11,2,1,Piranha,FALSE,FALSE,FALSE
,,,,,,,11,2,Piranha,Barber,,FALSE,,11,2,N1,Weaver,Lleech Host,Piranha,,,11,2,4,Jordan,Dice,3,FALSE,FALSE,,11,2,1,Tim,FALSE,FALSE,FALSE
,,,,,,,11,2,Tim,Lunatic,Imp,FALSE,,11,2,N1,Frosty,Empath Number,0,,,11,2,5,Lycan,Permzilla,4,FALSE,FALSE,,11,2,1,Jordan,FALSE,FALSE,FALSE
,,,,,,,11,2,Jordan,Mezepheles,,FALSE,,11,2,N1,Permzilla,Seamstress Pick,Lycan|Jordan|No,,,11,2,6,Jesper,Jordan,2,FALSE,FALSE,,11,2,1,Jesper,TRUE,FALSE,FALSE
,,,,,,,11,2,Jesper,Farmer,,FALSE,,11,2,D1,Permzilla,Nomination,Lycan,V1,,11,2,7,Jordan,Frosty,5,TRUE,TRUE,,11,2,1,Permzilla,TRUE,FALSE,FALSE
,,,,,,,11,2,Permzilla,Seamstress,,FALSE,,11,2,D1,Dice,Nomination,Piranha,V2,,11,2,8,Permzilla,Permzilla,3,FALSE,FALSE,,11,2,1,Weaver,FALSE,FALSE,FALSE
,,,,,,,11,2,Weaver,Lleech,,FALSE,,11,2,D1,Piranha,Nomination,Frosty,V3,,11,2,9,Piranha,Piranha,2,FALSE,FALSE,,11,2,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,11,2,Lycan,Cannibal,,FALSE,,11,2,D1,Jordan,Nomination,Dice,V4,,11,2,10,Jordan,Weaver,4,TRUE,TRUE,,11,2,2,Tim,TRUE,FALSE,FALSE
