Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
17/07/2022,21,2,"Knowing Me, Knowing You",Good,14,,21,2,Alejo,ST,,,,21,2,N1,Frosty,Revolutionary Pair Information,Lyphoon,,,21,2,1,Jordan,Kani,9,TRUE,TRUE,,21,2,1,Stephen,TRUE,FALSE,FALSE
,,,,,,,21,2,Navean,ST,,,,21,2,N1,Tim,Revolutionary Pair Information,Sam,,,21,2,2,Jordan,Frosty,8,TRUE,TRUE,,21,2,1,Permzilla,TRUE,FALSE,FALSE
,,,,,,,21,2,Frosty,Amnesiac,,FALSE,,21,2,N1,Lycan,Revolutionary Pair Information,Weaver,,,21,2,3,Weaver,Lycan,3,FALSE,FALSE,,21,2,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,21,2,Lyphoon,Bounty Hunter,,FALSE,,21,2,N1,Lyra,Revolutionary Pair Information,Dice,,,21,2,4,Lycan,Weaver,7,TRUE,TRUE,,21,2,1,Piranha,TRUE,FALSE,FALSE
,,,,,,,21,2,Tim,Fortune Teller,,FALSE,,21,2,N1,Tanfana,Revolutionary Pair Information,Kani,,,21,2,5,Sam,Lycan,2,FALSE,FALSE,,21,2,1,Frosty,FALSE,FALSE,FALSE
,,,,,,,21,2,Sam,Drunk,Seamstress,FALSE,,21,2,N1,Stephen,Revolutionary Pair Information,Permzilla,,,21,2,6,Piranha,Stephen,0,FALSE,FALSE,,21,2,1,Lyphoon,FALSE,FALSE,FALSE
,,,,,,,21,2,Lycan,No Dashii,,TRUE,,21,2,N1,Jordan,Revolutionary Pair Information,Piranha,,,21,2,7,Lycan,Lycan,4,FALSE,FALSE,,21,2,1,Tim,TRUE,FALSE,FALSE
,,,,,,,21,2,Weaver,Poisoner,,FALSE,,21,2,N1,Frosty,Amnesiac Ability,"Each night, choose a player; they are sober and healthy till dusk",,,21,2,8,Piranha,Stephen,2,FALSE,FALSE,,21,2,1,Sam,TRUE,FALSE,FALSE
,,,,,,,21,2,Lyra,Dreamer,,FALSE,,21,2,N1,Lycan,No Dashii Poison,Lyra|Tim,,,21,2,9,Jordan,Stephen,5,TRUE,TRUE,,21,2,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,21,2,Dice,Ravenkeeper,,FALSE,,21,2,N1,Lyra,Poisoned,,,,21,2,10,Stephen,Jordan,2,FALSE,FALSE,,21,2,1,Weaver,FALSE,FALSE,FALSE
,,,,,,,21,2,Tanfana,Artist,,TRUE,,21,2,N1,Tim,Poisoned,,,,,,,,,,,,,21,2,1,Lyra,FALSE,FALSE,FALSE
,,,,,,,21,2,Kani,Scarlet Woman,,FALSE,,21,2,N1,Permzilla,Minion Information,Standard,,,,,,,,,,,,21,2,1,Dice,TRUE,FALSE,FALSE
,,,,,,,21,2,Stephen,Snake Charmer,,TRUE,,21,2,N1,Weaver,Minion Information,Standard,,,,,,,,,,,,21,2,1,Tanfana,TRUE,FALSE,FALSE
,,,,,,,21,2,Permzilla,Spy,,FALSE,,21,2,N1,Kani,Minion Information,Standard,,,,,,,,,,,,21,2,1,Kani,FALSE,FALSE,FALSE
,,,,,,,21,2,Jordan,Washerwoman,,FALSE,,21,2,N1,Lycan,Demon Information,Standard,,,,,,,,,,,,21,2,2,Lyphoon,FALSE,TRUE,FALSE
,,,,,,,21,2,Piranha,Librarian,,FALSE,,21,2,N1,Frosty,Amnesiac Action - Select 1 player,Jordan,,,,,,,,,,,,21,2,2,Tim,TRUE,FALSE,FALSE
,,,,,,,21,2,Bluff,Oracle,,,,21,2,N1,Weaver,Poisoner Pick,Tanfana,,,,,,,,,,,,21,2,2,Sam,TRUE,FALSE,FALSE
,,,,,,,21,2,Bluff,Fisherman,,,,21,2,N1,Tanfana,Poisoned,,,,,,,,,,,,,21,2,2,Lycan,TRUE,FALSE,FALSE
,,,,,,,21,2,Bluff,Recluse,,,,21,2,N1,Stephen,Snake Charmer Pick,Lycan,,,,,,,,,,,,21,2,2,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Stephen,Role Change,No Dashii,,,,,,,,,,,,21,2,2,Lyra,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Stephen,Alignment Change,Evil,,,,,,,,,,,,21,2,2,Dice,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Lycan,Role Change,Snake Charmer,,,,,,,,,,,,21,2,2,Tanfana,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Lycan,Alignment Change,Good,,,,,,,,,,,,21,2,2,Kani,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,21,2,N1,Lycan,Snake Charm Poison,,,,,,,,,,,,,21,2,2,Stephen,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Stephen,No Dashii Poison,Jordan|Tanfana,,,,,,,,,,,,21,2,2,Permzilla,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Tim,Healthy,,,,,,,,,,,,,21,2,2,Jordan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Lyra,Healthy,,,,,,,,,,,,,21,2,2,Piranha,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Jordan,Poisoned,,,,,,,,,,,,,21,2,2,Frosty,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Jordan,Washerwoman Information,Seamstress|Permzilla|Sam,,,,,,,,,,,,21,2,3,Weaver,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Piranha,Librarian Information,Drunk|Permzilla|Sam,,,,,,,,,,,,21,2,3,Lyra,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Tim,Fortune Teller Information,Lyra|Dice|No,,,,,,,,,,,,21,2,3,Dice,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,21,2,N1,Sam,Seamstress Pick,Frosty|Piranha|No,,,,,,,,,,,,21,2,3,Tanfana,FALSE,FALSE,FALSE
