Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
26/06/2022,18,1,"Hello, Zepp",Good,12,,18,1,Alejo,ST,,,,18,1,N1,Lycan,Minion Information,Standard,,,18,1,1,Permzilla,Tim,5,TRUE,TRUE,,18,1,1,Stephen,TRUE,FALSE,FALSE
,,,,,,,18,1,Dice,Judge,Good,FALSE,,18,1,N1,Weaver,Minion Information,Standard,,,18,1,2,Jordan,Weaver,3,FALSE,FALSE,,18,1,1,Sam,TRUE,FALSE,FALSE
,,,,,,,18,1,Frosty,Harlot,Good,FALSE,,18,1,N1,Jordan,Demon Information,Standard,,,18,1,3,Weaver,Jordan,3,FALSE,FALSE,,18,1,1,Weaver,FALSE,FALSE,FALSE
,,,,,,,18,1,Permzilla,Flowergirl,,FALSE,,18,1,N1,Lyra,Pixie Information,Oracle,,,18,1,4,Tanfana,Billy,5,FALSE,FALSE,,18,1,1,Tanfana,TRUE,FALSE,FALSE
,,,,,,,18,1,Billy,Slayer,,FALSE,,18,1,D1,Permzilla,Nomination,Tim,V1,,18,1,5,Jordan,Tanfana,2,FALSE,FALSE,,18,1,1,Lycan,TRUE,FALSE,FALSE
,,,,,,,18,1,Tim,Mutant,,FALSE,,18,1,D1,Jordan,Nomination,Weaver,V2,,18,1,6,Jordan,Weaver,0,FALSE,FALSE,,18,1,1,Lyra,FALSE,FALSE,FALSE
,,,,,,,18,1,Stephen,Cannibal,,FALSE,,18,1,D1,Weaver,Nomination,Jordan,V3,,18,1,7,Lyra,Tanfana,2,FALSE,FALSE,,18,1,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,18,1,Sam,Klutz,,FALSE,,18,1,D1,Tim,Executed,,,,18,1,8,Tanfana,Jordan,4,TRUE,TRUE,,18,1,1,Dice,FALSE,FALSE,FALSE
,,,,,,,18,1,Weaver,Goblin,,FALSE,,18,1,N2,Jordan,Al-Hadikhia Selection,Permzilla,,,18,1,9,Weaver,Lyra,2,FALSE,FALSE,,18,1,1,Frosty,FALSE,FALSE,FALSE
,,,,,,,18,1,Tanfana,Oracle,,FALSE,,18,1,N2,Jordan,Al-Hadikhia Selection,Sam,,,18,1,10,Dice,Stephen,2,FALSE,FALSE,,18,1,1,Permzilla,FALSE,FALSE,FALSE
