Date,Session,Game Number,Script,Result,PlayerCount,,Session,Game Number,Player,Role,Notes,Alignment Switch,,Session,Game Number,Phase,Player,Action,Target,Note,,Session,Game Number,Vote Number,Player,Target,Total Votes,On the Block,Executed,,Session,Game Number,Vote Number,Player,Voted,Dead,Dead Vote Used
20/03/2022,5,3,Sects and Violets,Good,7,,5,3,Alejo,ST,,,,5,3,N1,Tim,Evil Twin Information,Dice,,,5,3,1,Jordan,Lycan,4,TRUE,TRUE,,5,3,1,Weaver,TRUE,FALSE,FALSE
,,,,,,,5,3,Dice,Clockmaker,Good Twin,FALSE,,5,3,N1,Dice,Good Twin Information,Tim,,,5,3,2,Tim,Jon,3,FALSE,FALSE,,5,3,1,Sam,FALSE,FALSE,FALSE
,,,,,,,5,3,Jordan,Town Crier,,FALSE,,5,3,N1,Dice,Clockmaker Number,1,,,5,3,3,Dice,Tim,2,FALSE,FALSE,,5,3,1,Dice,TRUE,FALSE,FALSE
,,,,,,,5,3,Jon,Artist,,FALSE,,5,3,D1,Jon,Artist Question,Is 2+2 equal to 4?|Of course 2+2 is 4,,,5,3,4,Tim,Jon,6,TRUE,TRUE,,5,3,1,Jordan,TRUE,FALSE,FALSE
,,,,,,,5,3,Tim,Evil Twin,,FALSE,,5,3,D1,Jordan,Nomination,Lycan,V1,,5,3,5,Dice,Tim,3,TRUE,TRUE,,5,3,1,Jon,TRUE,FALSE,FALSE
,,,,,,,5,3,Lycan,Fang Gu,,FALSE,,5,3,D1,Tim,Nomination,Jon,V2,,5,3,6,Tim,Weaver,1,FALSE,FALSE,,5,3,1,Tim,FALSE,FALSE,FALSE
,,,,,,,5,3,Weaver,Oracle,,FALSE,,5,3,D1,Lycan,Executed,,,,,,,,,,,,,5,3,1,Lycan,FALSE,FALSE,FALSE
,,,,,,,5,3,Sam,Barber,,FALSE,,5,3,N2,Jordan,Town Crier Information,Yes,,,,,,,,,,,,5,3,2,Tim,TRUE,FALSE,FALSE
,,,,,,,5,3,Bluff,Mathematician,,,,5,3,N2,Weaver,Oracle Number,1,,,,,,,,,,,,5,3,2,Lycan,TRUE,FALSE,FALSE
,,,,,,,5,3,Bluff,Seamstress,,,,5,3,D2,Dice,Nomination,Tim,V3,,,,,,,,,,,5,3,2,Weaver,TRUE,FALSE,FALSE
,,,,,,,5,3,Bluff,Philosopher,,,,5,3,D2,Tim,Nomination,Jon,V4,,,,,,,,,,,5,3,2,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,5,3,D2,Jon,Executed,,,,,,,,,,,,,5,3,2,Dice,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,5,3,N3,Jordan,Town Crier Information,Yes,,,,,,,,,,,,5,3,2,Jordan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,5,3,N3,Weaver,Oracle Number,1,,,,,,,,,,,,5,3,2,Jon,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,5,3,D3,Dice,Nomination,Tim,V5,,,,,,,,,,,5,3,3,Lycan,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,5,3,D3,Tim,Nomination,Weaver,V6,,,,,,,,,,,5,3,3,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,5,3,D3,Jon,Executed,,,,,,,,,,,,,5,3,3,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,5,3,D3,,Game End,,Demon Executed,,,,,,,,,,,5,3,3,Dice,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,Jordan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,Jon,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,Tim,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,Lycan,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,Weaver,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,Sam,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,Dice,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,Jordan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,Jon,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,Lycan,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,Weaver,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,Dice,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,Jordan,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,Jon,TRUE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,Tim,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,Sam,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,Dice,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,Jordan,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,Jon,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,Tim,TRUE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,Lycan,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,Weaver,FALSE,FALSE,FALSE
